portfolio_uuid,portfolio_name,asset_name,portfolio_weight
19ebc675-3107-4bd7-84b8-3fd0b8d39284,Grid_251,Emerging Market Equities - Emerging Markets,0.15
19ebc675-3107-4bd7-84b8-3fd0b8d39284,Grid_251,US Treasuries - Intermediate Term Treasury,0.12999999999999998
19ebc675-3107-4bd7-84b8-3fd0b8d39284,Grid_251,TIPS - Inflation-Protected Bonds,0.1495
19ebc675-3107-4bd7-84b8-3fd0b8d39284,Grid_251,Corporate Bonds - Investment Grade Corporate Bonds,0.04549999999999998
19ebc675-3107-4bd7-84b8-3fd0b8d39284,Grid_251,Real Estate/REITs - US REIT,0.075
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,US Equities - US Stock Market,0.3162500000000001
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,Foreign Developed Equities - Intl Developed ex-US Market,0.11500000000000002
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,Emerging Market Equities - Emerging Markets,0.14375
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,US Treasuries - Intermediate Term Treasury,0.12999999999999998
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,TIPS - Inflation-Protected Bonds,0.1495
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,Corporate Bonds - Investment Grade Corporate Bonds,0.04549999999999998
000ae7f7-1011-4ae8-a0d4-a9ccab3ddb9a,Grid_252,Real Estate/REITs - US REIT,0.1
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,US Equities - US Stock Market,0.34375000000000006
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,Foreign Developed Equities - Intl Developed ex-US Market,0.12500000000000003
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,Emerging Market Equities - Emerging Markets,0.15625
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,US Treasuries - Intermediate Term Treasury,0.13
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,TIPS - Inflation-Protected Bonds,0.13
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999999
ecfed338-ea26-4669-941b-5b621bfe7dc4,Grid_253,Real Estate/REITs - US REIT,0.05000000000000001
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,US Equities - US Stock Market,0.33000000000000007
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,Foreign Developed Equities - Intl Developed ex-US Market,0.12000000000000002
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,Emerging Market Equities - Emerging Markets,0.15
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,US Treasuries - Intermediate Term Treasury,0.12999999999999998
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,TIPS - Inflation-Protected Bonds,0.12999999999999998
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999997
cb4b2289-dab2-4b67-a586-4e7dac122e7b,Grid_254,Real Estate/REITs - US REIT,0.075
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,US Equities - US Stock Market,0.3162500000000001
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Foreign Developed Equities - Intl Developed ex-US Market,0.11500000000000002
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Emerging Market Equities - Emerging Markets,0.14375
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,US Treasuries - Intermediate Term Treasury,0.12999999999999998
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,TIPS - Inflation-Protected Bonds,0.12999999999999998
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999997
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Real Estate/REITs - US REIT,0.1
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,US Equities - US Stock Market,0.34375000000000006
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Foreign Developed Equities - Intl Developed ex-US Market,0.12500000000000003
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Emerging Market Equities - Emerging Markets,0.15625
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,US Treasuries - Intermediate Term Treasury,0.13
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,TIPS - Inflation-Protected Bonds,0.0975
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Corporate Bonds - Investment Grade Corporate Bonds,0.0975
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Real Estate/REITs - US REIT,0.05000000000000001
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,US Equities - US Stock Market,0.33000000000000007
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Foreign Developed Equities - Intl Developed ex-US Market,0.12000000000000002
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Emerging Market Equities - Emerging Markets,0.15
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,US Treasuries - Intermediate Term Treasury,0.12999999999999998
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,TIPS - Inflation-Protected Bonds,0.09749999999999998
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Corporate Bonds - Investment Grade Corporate Bonds,0.09749999999999998
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Real Estate/REITs - US REIT,0.075
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,US Equities - US Stock Market,0.3162500000000001
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Foreign Developed Equities - Intl Developed ex-US Market,0.11500000000000002
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Emerging Market Equities - Emerging Markets,0.14375
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,US Treasuries - Intermediate Term Treasury,0.12999999999999998
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,TIPS - Inflation-Protected Bonds,0.09749999999999998
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Corporate Bonds - Investment Grade Corporate Bonds,0.09749999999999998
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Real Estate/REITs - US REIT,0.1
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,US Equities - US Stock Market,0.34375000000000006
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Foreign Developed Equities - Intl Developed ex-US Market,0.12500000000000003
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Emerging Market Equities - Emerging Markets,0.15625
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,US Treasuries - Intermediate Term Treasury,0.1625
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,TIPS - Inflation-Protected Bonds,0.13
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Corporate Bonds - Investment Grade Corporate Bonds,0.032499999999999994
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Real Estate/REITs - US REIT,0.05000000000000001
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,US Equities - US Stock Market,0.33000000000000007
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Foreign Developed Equities - Intl Developed ex-US Market,0.12000000000000002
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Emerging Market Equities - Emerging Markets,0.15
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,US Treasuries - Intermediate Term Treasury,0.16249999999999998
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,TIPS - Inflation-Protected Bonds,0.12999999999999998
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Corporate Bonds - Investment Grade Corporate Bonds,0.03249999999999999
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Real Estate/REITs - US REIT,0.075
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,US Equities - US Stock Market,0.3162500000000001
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,Foreign Developed Equities - Intl Developed ex-US Market,0.11500000000000002
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,Emerging Market Equities - Emerging Markets,0.14375
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,US Treasuries - Intermediate Term Treasury,0.16249999999999998
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,TIPS - Inflation-Protected Bonds,0.12999999999999998
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,Corporate Bonds - Investment Grade Corporate Bonds,0.03249999999999999
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,Real Estate/REITs - US REIT,0.1
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,US Equities - US Stock Market,0.34375000000000006
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,Foreign Developed Equities - Intl Developed ex-US Market,0.12500000000000003
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,Emerging Market Equities - Emerging Markets,0.15625
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,US Treasuries - Intermediate Term Treasury,0.1625
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,TIPS - Inflation-Protected Bonds,0.0975
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,Corporate Bonds - Investment Grade Corporate Bonds,0.065
7e001e3e-dc84-462f-bab4-24ff4f6a3103,Grid_262,Real Estate/REITs - US REIT,0.05000000000000001
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,US Equities - US Stock Market,0.33000000000000007
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,Foreign Developed Equities - Intl Developed ex-US Market,0.12000000000000002
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,Emerging Market Equities - Emerging Markets,0.15
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,US Treasuries - Intermediate Term Treasury,0.16249999999999998
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,TIPS - Inflation-Protected Bonds,0.09749999999999998
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999999
a43c2ed9-81b4-40cb-a703-0eabfb69ff21,Grid_263,Real Estate/REITs - US REIT,0.075
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,US Equities - US Stock Market,0.3162500000000001
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,Foreign Developed Equities - Intl Developed ex-US Market,0.11500000000000002
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,Emerging Market Equities - Emerging Markets,0.14375
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,US Treasuries - Intermediate Term Treasury,0.16249999999999998
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,TIPS - Inflation-Protected Bonds,0.09749999999999998
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999999
1306c362-adc0-4dc0-ac43-2136cd721c49,Grid_264,Real Estate/REITs - US REIT,0.1
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,US Equities - US Stock Market,0.34375000000000006
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,Emerging Market Equities - Emerging Markets,0.14375
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,US Treasuries - Intermediate Term Treasury,0.10074999999999999
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,TIPS - Inflation-Protected Bonds,0.14950000000000005
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,Corporate Bonds - Investment Grade Corporate Bonds,0.07474999999999998
4511a877-8306-4660-9698-3c2c4bf449cc,Grid_265,Real Estate/REITs - US REIT,0.05000000000000001
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,US Equities - US Stock Market,0.33000000000000007
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,Emerging Market Equities - Emerging Markets,0.138
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,US Treasuries - Intermediate Term Treasury,0.10074999999999999
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,TIPS - Inflation-Protected Bonds,0.1495
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,Corporate Bonds - Investment Grade Corporate Bonds,0.07474999999999997
71471939-f1af-4cb9-bcf7-9cc4da44488f,Grid_266,Real Estate/REITs - US REIT,0.075
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,US Equities - US Stock Market,0.3162500000000001
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,Foreign Developed Equities - Intl Developed ex-US Market,0.12650000000000003
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,Emerging Market Equities - Emerging Markets,0.13224999999999998
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,US Treasuries - Intermediate Term Treasury,0.10074999999999999
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,TIPS - Inflation-Protected Bonds,0.1495
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,Corporate Bonds - Investment Grade Corporate Bonds,0.07474999999999997
3df30680-68ff-47e5-a91d-bd833bfef6a4,Grid_267,Real Estate/REITs - US REIT,0.1
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,US Equities - US Stock Market,0.34375000000000006
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,Emerging Market Equities - Emerging Markets,0.14375
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,US Treasuries - Intermediate Term Treasury,0.10074999999999999
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,TIPS - Inflation-Protected Bonds,0.13
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,Corporate Bonds - Investment Grade Corporate Bonds,0.09424999999999996
63e2c7c8-fc77-4aa9-85c3-a16559ce96f9,Grid_268,Real Estate/REITs - US REIT,0.05000000000000001
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,US Equities - US Stock Market,0.33000000000000007
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,Emerging Market Equities - Emerging Markets,0.138
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,US Treasuries - Intermediate Term Treasury,0.10074999999999999
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,TIPS - Inflation-Protected Bonds,0.12999999999999998
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,Corporate Bonds - Investment Grade Corporate Bonds,0.09424999999999996
b676f093-2b0e-40a7-844f-36a3331c07e5,Grid_269,Real Estate/REITs - US REIT,0.075
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,US Equities - US Stock Market,0.3162500000000001
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,Foreign Developed Equities - Intl Developed ex-US Market,0.12650000000000003
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,Emerging Market Equities - Emerging Markets,0.13224999999999998
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,US Treasuries - Intermediate Term Treasury,0.10074999999999999
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,TIPS - Inflation-Protected Bonds,0.12999999999999998
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,Corporate Bonds - Investment Grade Corporate Bonds,0.09424999999999996
7ebaec0c-6df6-42e9-b802-685e3b6111fd,Grid_270,Real Estate/REITs - US REIT,0.1
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,US Equities - US Stock Market,0.34375000000000006
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,Emerging Market Equities - Emerging Markets,0.14375
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,US Treasuries - Intermediate Term Treasury,0.10074999999999999
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,TIPS - Inflation-Protected Bonds,0.0975
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,Corporate Bonds - Investment Grade Corporate Bonds,0.12675
fe84c089-c668-45a2-bec8-7c7b07ba2037,Grid_271,Real Estate/REITs - US REIT,0.05000000000000001
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,US Equities - US Stock Market,0.33000000000000007
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,Emerging Market Equities - Emerging Markets,0.138
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,US Treasuries - Intermediate Term Treasury,0.10074999999999999
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,TIPS - Inflation-Protected Bonds,0.09749999999999998
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,Corporate Bonds - Investment Grade Corporate Bonds,0.12674999999999995
234aa0a0-728c-4b42-84aa-8d3def679f67,Grid_272,Real Estate/REITs - US REIT,0.075
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,US Equities - US Stock Market,0.3162500000000001
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,Foreign Developed Equities - Intl Developed ex-US Market,0.12650000000000003
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,Emerging Market Equities - Emerging Markets,0.13224999999999998
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,US Treasuries - Intermediate Term Treasury,0.10074999999999999
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,TIPS - Inflation-Protected Bonds,0.09749999999999998
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,Corporate Bonds - Investment Grade Corporate Bonds,0.12674999999999995
1dfebab4-109f-44ce-a322-cf5844eea8f5,Grid_273,Real Estate/REITs - US REIT,0.1
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,US Equities - US Stock Market,0.34375000000000006
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,Emerging Market Equities - Emerging Markets,0.14375
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,US Treasuries - Intermediate Term Treasury,0.13
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,TIPS - Inflation-Protected Bonds,0.14950000000000005
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,Corporate Bonds - Investment Grade Corporate Bonds,0.04549999999999999
fac8b0d4-e968-4fc0-9f52-ac7956c477f8,Grid_274,Real Estate/REITs - US REIT,0.05000000000000001
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,US Equities - US Stock Market,0.33000000000000007
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,Emerging Market Equities - Emerging Markets,0.138
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,US Treasuries - Intermediate Term Treasury,0.12999999999999998
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,TIPS - Inflation-Protected Bonds,0.1495
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,Corporate Bonds - Investment Grade Corporate Bonds,0.04549999999999998
cff2639f-cc10-4a99-be82-f439c2d1c009,Grid_275,Real Estate/REITs - US REIT,0.075
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,US Equities - US Stock Market,0.3162500000000001
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,Foreign Developed Equities - Intl Developed ex-US Market,0.12650000000000003
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,Emerging Market Equities - Emerging Markets,0.13224999999999998
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,US Treasuries - Intermediate Term Treasury,0.12999999999999998
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,TIPS - Inflation-Protected Bonds,0.1495
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,Corporate Bonds - Investment Grade Corporate Bonds,0.04549999999999998
09da0038-deb2-4078-b80a-1c0f26a17861,Grid_276,Real Estate/REITs - US REIT,0.1
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,US Equities - US Stock Market,0.34375000000000006
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,Emerging Market Equities - Emerging Markets,0.14375
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,US Treasuries - Intermediate Term Treasury,0.13
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,TIPS - Inflation-Protected Bonds,0.13
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999999
e6653838-5d77-48d1-b460-5ed3d379bc6e,Grid_277,Real Estate/REITs - US REIT,0.05000000000000001
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,US Equities - US Stock Market,0.33000000000000007
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,Emerging Market Equities - Emerging Markets,0.138
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,US Treasuries - Intermediate Term Treasury,0.12999999999999998
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,TIPS - Inflation-Protected Bonds,0.12999999999999998
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999997
b8065a9a-179c-49ad-852a-9b66be47c983,Grid_278,Real Estate/REITs - US REIT,0.075
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,US Equities - US Stock Market,0.3162500000000001
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,Foreign Developed Equities - Intl Developed ex-US Market,0.12650000000000003
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,Emerging Market Equities - Emerging Markets,0.13224999999999998
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,US Treasuries - Intermediate Term Treasury,0.12999999999999998
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,TIPS - Inflation-Protected Bonds,0.12999999999999998
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,Corporate Bonds - Investment Grade Corporate Bonds,0.06499999999999997
29ea6dd6-dc2f-4ba0-a325-5f2e977bda26,Grid_279,Real Estate/REITs - US REIT,0.1
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,US Equities - US Stock Market,0.34375000000000006
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,Emerging Market Equities - Emerging Markets,0.14375
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,US Treasuries - Intermediate Term Treasury,0.13
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,TIPS - Inflation-Protected Bonds,0.0975
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,Corporate Bonds - Investment Grade Corporate Bonds,0.0975
c8ad3fc3-38ae-4fbe-a815-abc3bc6996d2,Grid_280,Real Estate/REITs - US REIT,0.05000000000000001
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,US Equities - US Stock Market,0.33000000000000007
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,Emerging Market Equities - Emerging Markets,0.138
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,US Treasuries - Intermediate Term Treasury,0.12999999999999998
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,TIPS - Inflation-Protected Bonds,0.09749999999999998
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,Corporate Bonds - Investment Grade Corporate Bonds,0.09749999999999998
2a07e792-b863-4310-8858-40b63bc54618,Grid_281,Real Estate/REITs - US REIT,0.075
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,US Equities - US Stock Market,0.3162500000000001
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,Foreign Developed Equities - Intl Developed ex-US Market,0.12650000000000003
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,Emerging Market Equities - Emerging Markets,0.13224999999999998
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,US Treasuries - Intermediate Term Treasury,0.12999999999999998
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,TIPS - Inflation-Protected Bonds,0.09749999999999998
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,Corporate Bonds - Investment Grade Corporate Bonds,0.09749999999999998
c4169629-f4c6-49e4-9e45-8c40e785732c,Grid_282,Real Estate/REITs - US REIT,0.1
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,US Equities - US Stock Market,0.34375000000000006
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,Foreign Developed Equities - Intl Developed ex-US Market,0.13750000000000004
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,Emerging Market Equities - Emerging Markets,0.14375
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,US Treasuries - Intermediate Term Treasury,0.1625
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,TIPS - Inflation-Protected Bonds,0.13
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,Corporate Bonds - Investment Grade Corporate Bonds,0.032499999999999994
2d26d942-9da2-40c5-9978-2dad54b4911d,Grid_283,Real Estate/REITs - US REIT,0.05000000000000001
8098e686-c040-4a6d-aebf-187cb8d13111,Grid_284,US Equities - US Stock Market,0.33000000000000007
8098e686-c040-4a6d-aebf-187cb8d13111,Grid_284,Foreign Developed Equities - Intl Developed ex-US Market,0.13200000000000003
8098e686-c040-4a6d-aebf-187cb8d13111,Grid_284,Emerging Market Equities - Emerging Markets,0.138
8098e686-c040-4a6d-aebf-187cb8d13111,Grid_284,US Treasuries - Intermediate Term Treasury,0.16249999999999998
8098e686-c040-4a6d-aebf-187cb8d13111,Grid_284,TIPS - Inflation-Protected Bonds,0.12999999999999998
8098e686-c040-4a6d-aebf-187cb8d13111,Grid_284,Corporate Bonds - Investment Grade Corporate Bonds,0.03249999999999999
