portfolio_uuid,portfolio_name,metric_name,metric_value,table_source
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Geometric Mean (monthly),0.006854030377916098,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Geometric Mean (annualized),0.0854208364673823,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Standard Deviation (monthly),0.03180313637955081,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Standard Deviation (annualized),0.11016929609884824,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Downside Deviation (monthly),0.021108517359686427,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Maximum Drawdown,-0.39560544509497186,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Benchmark Correlation,0.9350571085066703,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Beta (*),0.6882970882286606,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Alpha (annualized),0.005686933324878962,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,R Squared,0.874331796168855,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Sharpe Ratio,0.6512075199440825,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Sortino Ratio,0.956520200766231,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Treynor Ratio (%),10.427381709438054,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Calmar Ratio,1.4223598887532587,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Modigliani–Modigliani Measure,0.11414402912460281,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Active Return,-0.029020703061286346,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Tracking Error,0.0608408749132854,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Information Ratio,-0.476993519614053,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Skewness,-0.8227469768569413,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Excess Kurtosis,2.864566767250281,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Historical Value-at-Risk (5%),0.049079753771898625,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Analytical Value-at-Risk (5%),0.04494724860804648,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Conditional Value-at-Risk (5%),0.07257203971894013,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Upside Capture Ratio (%),67.87639747471992,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Downside Capture Ratio (%),68.6670799034351,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Safe Withdrawal Rate,0.093475341796875,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Perpetual Withdrawal Rate,0.057098388671875,Risk and Return Metrics (Jan 2003 - Nov 2025)
e7e69628-a16f-4b39-846b-0db8b1e40a07,Grid_255,Gain/Loss Ratio,0.9398149864397742,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,End Balance,66616.7,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,End Balance (inflation adjusted),37102.71,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Annualized Return (CAGR),0.08627096827043834,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,"Annualized Return (CAGR, inflation adjusted)",0.05888011566348417,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Standard Deviation,0.10998175877600135,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Best Year,0.2840694100564143,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Worst Year,-0.263072012542233,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Maximum Drawdown,-0.3904708886037819,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Sharpe Ratio,0.6593179103466889,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Sortino Ratio,0.9786002107165878,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,End Balance,66181.6,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,End Balance (inflation adjusted),36860.38,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Annualized Return (CAGR),0.08596040489721979,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,"Annualized Return (CAGR, inflation adjusted)",0.05857738329728823,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Standard Deviation,0.11038740144530984,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Best Year,0.2828193890096691,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Worst Year,-0.2618764813806983,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Maximum Drawdown,-0.3934103552480671,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Sharpe Ratio,0.6546650114286778,Portfolio Performance (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Sortino Ratio,0.9672649528860192,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,End Balance,65733.0,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,End Balance (inflation adjusted),36610.53,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Annualized Return (CAGR),0.08563814980575635,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,"Annualized Return (CAGR, inflation adjusted)",0.058263254025228806,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Standard Deviation,0.11090585769180945,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Best Year,0.2818856138704491,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Worst Year,-0.2606809502191624,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Maximum Drawdown,-0.39636373724690666,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Sharpe Ratio,0.6494043517487256,Portfolio Performance (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Sortino Ratio,0.9552656620830272,Portfolio Performance (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Arithmetic Mean (monthly),0.007427124673696515,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Arithmetic Mean (annualized),0.09285785750573505,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Geometric Mean (monthly),0.006919723140087708,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Geometric Mean (annualized),0.08627096827043834,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Standard Deviation (monthly),0.03174899901763645,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Standard Deviation (annualized),0.10998175877600135,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Downside Deviation (monthly),0.020838455513608755,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Maximum Drawdown,-0.3904708886037819,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Benchmark Correlation,0.9385757413231854,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Beta (*),0.6897110867368189,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Alpha (annualized),0.0062715004413772535,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,R Squared,0.8809244222003672,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Sharpe Ratio,0.6593179103466889,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Sortino Ratio,0.9786002107165878,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Treynor Ratio (%),10.515387499505705,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Calmar Ratio,1.5119092452186873,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Modigliani–Modigliani Measure,0.1153588839055131,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Active Return,-0.028170571258230304,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Tracking Error,0.05997481760388678,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Information Ratio,-0.4697066599566391,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Skewness,-0.7366245711226497,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Excess Kurtosis,2.3800440603728354,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Historical Value-at-Risk (5%),0.04555620632907788,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Analytical Value-at-Risk (5%),0.04479533151254153,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Conditional Value-at-Risk (5%),0.07255034418999136,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Upside Capture Ratio (%),68.40240881068394,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Downside Capture Ratio (%),68.97192237427019,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Safe Withdrawal Rate,0.093353271484375,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Perpetual Withdrawal Rate,0.057830810546875,Risk and Return Metrics (Jan 2003 - Nov 2025)
45dadc85-c44f-4ec7-8a95-7a7d53489270,Grid_256,Gain/Loss Ratio,0.9904474619027295,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Arithmetic Mean (monthly),0.007407300667337055,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Arithmetic Mean (annualized),0.0925998242327084,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Geometric Mean (monthly),0.006895730249175447,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Geometric Mean (annualized),0.08596040489721979,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Standard Deviation (monthly),0.03186609796979646,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Standard Deviation (annualized),0.11038740144530984,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Downside Deviation (monthly),0.0210185574524699,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Maximum Drawdown,-0.3934103552480671,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Benchmark Correlation,0.9369995993701841,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Beta (*),0.6910924314127622,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Alpha (annualized),0.00586767342633571,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,R Squared,0.8779682492198855,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Sharpe Ratio,0.6546650114286778,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Sortino Ratio,0.9672649528860192,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Treynor Ratio (%),10.459947473790251,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Calmar Ratio,1.461075092305217,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Modigliani–Modigliani Measure,0.11466192651936541,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Active Return,-0.028481134631448857,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Tracking Error,0.060203704124045944,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Information Ratio,-0.4730794399754087,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Skewness,-0.7669900823740118,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Excess Kurtosis,2.5571505027825783,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Historical Value-at-Risk (5%),0.047243720774759856,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Analytical Value-at-Risk (5%),0.04500776615507362,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Conditional Value-at-Risk (5%),0.07282380684680774,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Upside Capture Ratio (%),68.34649222697372,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Downside Capture Ratio (%),69.08371427761557,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Safe Withdrawal Rate,0.093536376953125,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Perpetual Withdrawal Rate,0.057586669921875,Risk and Return Metrics (Jan 2003 - Nov 2025)
9a3b4883-429b-46ae-9061-ba39a0ad1b12,Grid_257,Gain/Loss Ratio,0.9878298596659756,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Arithmetic Mean (monthly),0.007387637801700894,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Arithmetic Mean (annualized),0.09234394356884446,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Geometric Mean (monthly),0.006870827452356121,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Geometric Mean (annualized),0.08563814980575635,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Standard Deviation (monthly),0.03201576339653627,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Standard Deviation (annualized),0.11090585769180945,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Downside Deviation (monthly),0.021218772383773073,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Maximum Drawdown,-0.39636373724690666,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Benchmark Correlation,0.9344728143794561,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Beta (*),0.6924658777222618,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Alpha (annualized),0.00546672891931493,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,R Squared,0.8732394408142613,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Sharpe Ratio,0.6494043517487256,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Sortino Ratio,0.9552656620830272,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Treynor Ratio (%),10.405126555908062,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Calmar Ratio,1.4111812374335462,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Modigliani–Modigliani Measure,0.11387393269346055,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Active Return,-0.028803389722912298,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Tracking Error,0.06064393470764899,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Information Ratio,-0.47495911770512705,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Skewness,-0.7959570783521696,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Excess Kurtosis,2.7352521658521516,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Historical Value-at-Risk (5%),0.048996642264233295,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Analytical Value-at-Risk (5%),0.045273606740711986,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Conditional Value-at-Risk (5%),0.07312957029388382,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Upside Capture Ratio (%),68.2886605624391,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Downside Capture Ratio (%),69.19937736202687,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Safe Withdrawal Rate,0.093658447265625,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Perpetual Withdrawal Rate,0.057281494140625,Risk and Return Metrics (Jan 2003 - Nov 2025)
33e860c1-7b4c-4dca-aa22-3a286ab5f5c0,Grid_258,Gain/Loss Ratio,0.9690812533277082,Risk and Return Metrics (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,End Balance,65940.43,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,End Balance (inflation adjusted),36726.06,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Annualized Return (CAGR),0.08578741427424652,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,"Annualized Return (CAGR, inflation adjusted)",0.058408754717299116,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Standard Deviation,0.10783476860569555,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Best Year,0.2815275785531737,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Worst Year,-0.26122830281014375,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Maximum Drawdown,-0.38518920574168425,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Sharpe Ratio,0.6661649565573767,Portfolio Performance (Jan 2003 - Nov 2025)
fad671ee-b9d4-4573-b31f-c9ac8f200aa8,Grid_259,Sortino Ratio,0.9885630603696492,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,End Balance,65510.17,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,End Balance (inflation adjusted),36486.42,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Annualized Return (CAGR),0.08547729977027796,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,"Annualized Return (CAGR, inflation adjusted)",0.05810645990189611,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Standard Deviation,0.10822630582832991,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Best Year,0.28028667389633477,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Worst Year,-0.2600327716486077,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Maximum Drawdown,-0.3881334013358586,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Sharpe Ratio,0.6614604088305177,Portfolio Performance (Jan 2003 - Nov 2025)
3c387361-fd63-4856-b121-b44abd24f99b,Grid_260,Sortino Ratio,0.9767836803649856,Portfolio Performance (Jan 2003 - Nov 2025)
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,End Balance,65066.56,Portfolio Performance (Jan 2003 - Nov 2025)
c9ae8c0c-e382-4510-a13a-5ac21e375bcf,Grid_261,End Balance (inflation adjusted),36239.35,Portfolio Performance (Jan 2003 - Nov 2025)
